cluster_id,gaia_name,radius_deg,disp_p02_3,disp_p15_9,disp_p50,disp_p84_1,disp_p97_7,rot_p02_3,rot_p15_9,rot_p50,rot_p84_1,rot_p97_7,rot_extra,source_file
NGC5053,NGC_5053,0.1025,0.00102015,0.00301651,0.00690933,0.012905,0.0198498,-0.00262406,0.00908441,0.0216659,0.0340741,0.0459566,0.00993905,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.105,0.000964268,0.00288627,0.00671553,0.0126226,0.0197855,-0.00436078,0.00763951,0.020658,0.0337292,0.0463551,0.00973451,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1075,0.000933286,0.00272986,0.0065282,0.0123456,0.0196575,-0.00638247,0.00607765,0.0196035,0.0331535,0.04618,0.0095375,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.11,0.000869861,0.00261514,0.00632256,0.0120759,0.0194661,-0.00953254,0.00465554,0.018495,0.0326012,0.0465103,0.00934768,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1125,0.000803124,0.00250787,0.0061187,0.0117741,0.0193421,-0.0125901,0.00225679,0.0173338,0.0322833,0.047166,0.00916469,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.115,0.000743425,0.00240454,0.00594498,0.0114423,0.019217,-0.0154461,0.00018939,0.0163372,0.0322471,0.0487401,0.00898822,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1175,0.000680847,0.00230339,0.00575994,0.0111008,0.019139,-0.0184764,-0.00228152,0.0151424,0.0325919,0.0492108,0.00881796,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.12,0.000623337,0.00219055,0.00555265,0.010907,0.0190863,-0.0214603,-0.00454764,0.0142044,0.0327381,0.0502985,0.0086536,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1225,0.000587165,0.00211045,0.00530502,0.0106323,0.0190368,-0.0250732,-0.00676346,0.013353,0.0328887,0.0519686,0.00849489,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.125,0.000550038,0.00202237,0.00503626,0.0104877,0.0189789,-0.0289179,-0.00898546,0.012163,0.0329205,0.0530626,0.00834155,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1275,0.000521232,0.00193227,0.00483478,0.0102718,0.0189181,-0.0333321,-0.0110608,0.0112944,0.0328504,0.0547443,0.00819333,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.13,0.000498995,0.00179698,0.00469361,0.0101526,0.018865,-0.0368833,-0.0132247,0.0103884,0.0329433,0.0558729,0.00805001,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1325,0.000481122,0.00170503,0.00460514,0.0100718,0.0188292,-0.0405507,-0.0150932,0.00951595,0.0332267,0.0572826,0.00791136,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.135,0.000450572,0.00161187,0.00451775,0.00996423,0.0188067,-0.044231,-0.0169888,0.00886858,0.0334175,0.0590602,0.00777717,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1375,0.000414287,0.0014828,0.0044327,0.00984574,0.01878,-0.0474768,-0.018671,0.00818529,0.033736,0.0601567,0.00764724,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.14,0.00038759,0.00138811,0.00438788,0.00982076,0.0187279,-0.0502554,-0.0204865,0.00752908,0.0341626,0.0615656,0.00752138,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1425,0.000348661,0.00131494,0.00435792,0.00975969,0.0186742,-0.0520433,-0.0217779,0.00673513,0.0342937,0.0624579,0.00739942,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.145,0.000278253,0.00124237,0.00431291,0.00975853,0.0186552,-0.0533791,-0.0226661,0.00628036,0.0343833,0.0632486,0.00728119,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1475,0.000247767,0.00120882,0.00427595,0.0097581,0.0186443,-0.0540994,-0.0233043,0.00605154,0.0345127,0.0638392,0.00716652,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.15,0.000216209,0.0011925,0.0042759,0.00975392,0.01864,-0.0544063,-0.0234586,0.00595839,0.0346148,0.0640543,0.00705527,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1525,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00694729,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.155,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00684244,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1575,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00674061,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.16,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00664166,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1625,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00654547,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.165,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00645195,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1675,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00636098,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.17,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00627246,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1725,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.0061863,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.175,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00610241,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1775,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00602071,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.18,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00594111,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1825,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00586353,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.185,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.0057879,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1875,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00571415,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.19,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00564221,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1925,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00557202,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.195,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00550352,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.1975,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00543665,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00537134,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2025,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00530756,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.205,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00524524,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2075,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00518434,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.21,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00512481,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2125,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00506661,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.215,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00500969,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2175,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00495402,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.22,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00489954,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2225,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00484624,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.225,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00479406,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2275,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00474297,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.23,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00469295,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2325,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00464395,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.235,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00459595,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2375,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00454892,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.24,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00450283,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2425,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00445765,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.245,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00441335,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.2475,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00436991,profiles/NGC_5053.txt
NGC5053,NGC_5053,0.25,0.000216192,0.00119249,0.0042759,0.00975391,0.01864,-0.0544066,-0.0234587,0.00595834,0.0346149,0.0640544,0.00432731,profiles/NGC_5053.txt
NGC5139,NGC_5139_oCen,0.0,0.470195,0.499305,0.560978,0.659224,0.757093,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.00666667,0.470192,0.498906,0.556332,0.647346,0.738797,0.0176786,0.0192521,0.0208811,0.0225394,0.0241431,0.0283151,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0133333,0.470172,0.498455,0.551565,0.63528,0.72055,0.0352501,0.0383913,0.0416323,0.0449305,0.0481272,0.0559057,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.02,0.470118,0.497992,0.546926,0.623514,0.702079,0.0526133,0.0573067,0.0621231,0.0670239,0.0717787,0.0821081,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0266667,0.470013,0.497376,0.542142,0.611755,0.683713,0.0696715,0.0758738,0.0822152,0.0886621,0.0949271,0.106369,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0333333,0.469912,0.496378,0.537414,0.600188,0.665561,0.0863188,0.0939807,0.101789,0.109692,0.1174,0.128278,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.04,0.469783,0.495376,0.532526,0.588642,0.648154,0.102455,0.111506,0.120711,0.130031,0.13904,0.147581,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0466667,0.469613,0.494103,0.527582,0.577741,0.630709,0.117991,0.128307,0.138829,0.149453,0.159756,0.16417,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0533333,0.469285,0.492481,0.522541,0.566717,0.613478,0.132876,0.144282,0.156023,0.167878,0.179338,0.178068,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.06,0.468878,0.490731,0.517519,0.555394,0.597147,0.146983,0.159316,0.172227,0.185102,0.197604,0.189395,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0666667,0.468547,0.488846,0.512436,0.544824,0.581135,0.160228,0.173301,0.187159,0.200977,0.214409,0.198342,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0733333,0.468093,0.486443,0.507079,0.534414,0.565904,0.172341,0.186111,0.20086,0.215304,0.22966,0.205142,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.08,0.466945,0.483702,0.501592,0.524049,0.551053,0.183368,0.197665,0.213052,0.228046,0.243239,0.210049,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0866667,0.466018,0.48039,0.495837,0.513843,0.53722,0.193193,0.207822,0.223647,0.239119,0.254798,0.213314,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.0933333,0.465198,0.476707,0.489746,0.504324,0.523562,0.201588,0.216494,0.232476,0.248246,0.264148,0.215181,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.1,0.463675,0.472676,0.483836,0.495261,0.510462,0.208755,0.223519,0.239582,0.255109,0.271101,0.215874,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.106667,0.460621,0.468418,0.47738,0.48646,0.498872,0.214183,0.228826,0.24469,0.260028,0.275291,0.215594,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.113333,0.45689,0.463393,0.470864,0.478012,0.488075,0.218316,0.232647,0.247896,0.262762,0.277924,0.214518,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.12,0.451918,0.457876,0.464106,0.470226,0.477496,0.220985,0.234842,0.24949,0.263898,0.27861,0.212801,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.126667,0.446422,0.451826,0.457229,0.462504,0.468035,0.22213,0.235588,0.249537,0.263293,0.276908,0.210573,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.133333,0.440492,0.445358,0.450127,0.454975,0.459365,0.222203,0.235061,0.24827,0.261172,0.273852,0.207946,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.14,0.434378,0.438808,0.443075,0.447473,0.451293,0.221174,0.23346,0.245435,0.257911,0.269789,0.205012,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.146667,0.428137,0.432195,0.436019,0.440111,0.443712,0.219182,0.230574,0.241761,0.253502,0.264707,0.20185,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.153333,0.421786,0.425536,0.429,0.432783,0.435991,0.216458,0.22681,0.237159,0.248001,0.258561,0.198522,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.16,0.415503,0.418896,0.422042,0.425479,0.428269,0.213037,0.222161,0.23181,0.241968,0.251398,0.195082,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.166667,0.409195,0.412241,0.415198,0.418294,0.420709,0.207968,0.216709,0.225688,0.235454,0.244011,0.191571,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.173333,0.402911,0.405727,0.408486,0.411216,0.413277,0.201938,0.210734,0.219084,0.228619,0.236717,0.188026,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.18,0.396986,0.399294,0.401831,0.404257,0.406044,0.195357,0.203888,0.212335,0.221362,0.229573,0.184472,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.186667,0.390949,0.393075,0.39542,0.397586,0.399319,0.188855,0.19684,0.205346,0.214213,0.222054,0.180934,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.193333,0.384895,0.386944,0.389196,0.391184,0.392855,0.181787,0.189772,0.19813,0.20706,0.214756,0.177427,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.2,0.379108,0.381044,0.383147,0.38507,0.386833,0.174538,0.182647,0.191192,0.199876,0.207873,0.173966,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.206667,0.373469,0.375342,0.37735,0.379307,0.381086,0.167702,0.175815,0.184569,0.193119,0.201158,0.170562,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.213333,0.367837,0.369724,0.371786,0.373742,0.375535,0.161025,0.169099,0.177951,0.186786,0.194719,0.167223,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.22,0.362464,0.364431,0.366408,0.368342,0.370308,0.154556,0.162607,0.171585,0.18067,0.188699,0.163953,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.226667,0.357287,0.359272,0.361259,0.363206,0.365121,0.148323,0.15632,0.165444,0.174445,0.182691,0.160759,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.233333,0.352405,0.354293,0.356306,0.358276,0.360263,0.142344,0.150377,0.159658,0.168601,0.176915,0.157642,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.24,0.347683,0.349566,0.351535,0.35349,0.35539,0.136598,0.144908,0.153861,0.162852,0.171358,0.154605,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.246667,0.343182,0.344998,0.346935,0.348886,0.350812,0.131164,0.139593,0.148556,0.157387,0.165958,0.151648,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.253333,0.338833,0.340655,0.342527,0.344428,0.346301,0.126012,0.134408,0.143323,0.151999,0.160303,0.14877,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.26,0.334703,0.336452,0.33827,0.340125,0.34202,0.120936,0.129346,0.138236,0.146976,0.15504,0.145973,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.266667,0.330676,0.332378,0.334195,0.336001,0.337885,0.116093,0.124635,0.13329,0.141936,0.150135,0.143255,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.273333,0.326851,0.328486,0.33026,0.331981,0.333908,0.111541,0.12009,0.128723,0.137169,0.14546,0.140614,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.28,0.323119,0.32468,0.326452,0.328096,0.330064,0.106949,0.115694,0.124092,0.132648,0.140987,0.138049,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.286667,0.319494,0.321061,0.322739,0.324368,0.326344,0.102571,0.111275,0.119629,0.12832,0.136359,0.135559,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.293333,0.315891,0.317529,0.319154,0.320796,0.322727,0.0982278,0.107014,0.115317,0.123968,0.131648,0.133142,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.3,0.312348,0.314122,0.315707,0.317362,0.319253,0.0946229,0.102811,0.111187,0.119783,0.127603,0.130795,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.306667,0.308944,0.310786,0.312392,0.314029,0.315748,0.0905198,0.0986407,0.107228,0.115703,0.123543,0.128516,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.313333,0.305671,0.307572,0.309165,0.310883,0.312527,0.0863606,0.0945052,0.103298,0.111957,0.119937,0.126304,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.32,0.302393,0.304322,0.306003,0.307733,0.309415,0.0824589,0.0905122,0.0995558,0.108473,0.116413,0.124157,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.326667,0.299194,0.301153,0.302963,0.304734,0.306457,0.0785433,0.0867395,0.0958486,0.104983,0.112884,0.122071,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.333333,0.296038,0.298061,0.299993,0.301803,0.303538,0.0746106,0.0830137,0.0922884,0.101536,0.109864,0.120046,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.34,0.292967,0.295026,0.297076,0.298903,0.300676,0.0708436,0.0794488,0.0888853,0.0981047,0.106587,0.11808,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.346667,0.289942,0.292084,0.294211,0.296078,0.297883,0.0671926,0.0758933,0.0854647,0.0949123,0.103297,0.116169,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.353333,0.287038,0.289215,0.291406,0.293293,0.295177,0.063798,0.0725335,0.0822578,0.0915628,0.100383,0.114313,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.36,0.284158,0.286434,0.288637,0.290588,0.292455,0.0604175,0.0693218,0.0789156,0.0883988,0.0974077,0.112509,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.366667,0.281347,0.283706,0.285958,0.287951,0.289845,0.0572985,0.066071,0.0759135,0.0853216,0.0945861,0.110756,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.373333,0.278578,0.281095,0.283352,0.285355,0.287244,0.0540246,0.0629749,0.0728104,0.0824286,0.0919454,0.109051,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.38,0.275913,0.278534,0.280781,0.282826,0.284694,0.0509116,0.0599103,0.0699363,0.0794984,0.0888243,0.107394,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.386667,0.273442,0.276027,0.278266,0.280346,0.282264,0.0477652,0.0571696,0.0671027,0.0766498,0.0860619,0.105782,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.393333,0.270947,0.273585,0.275802,0.277924,0.279854,0.0449722,0.0545823,0.0643211,0.0738799,0.0833629,0.104214,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.4,0.268564,0.271217,0.27345,0.275561,0.277448,0.0423402,0.0518029,0.0617307,0.0711317,0.0806393,0.102688,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.406667,0.266228,0.268889,0.271156,0.273253,0.275081,0.039854,0.0491498,0.0590605,0.0683736,0.0778733,0.101202,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.413333,0.263973,0.266651,0.268922,0.270983,0.272782,0.0372576,0.0465725,0.056461,0.0658875,0.0750574,0.0997563,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.42,0.261673,0.264447,0.266725,0.268794,0.270562,0.0347342,0.0442245,0.0539787,0.0634087,0.0726186,0.0983481,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.426667,0.259597,0.262288,0.264577,0.266673,0.26846,0.0324188,0.0418934,0.0516073,0.0609548,0.0701165,0.0969765,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.433333,0.25752,0.260224,0.262519,0.264635,0.266434,0.0303004,0.0396655,0.0493912,0.058666,0.0678375,0.0956401,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.44,0.255522,0.258233,0.260503,0.262646,0.26447,0.0281144,0.037493,0.0471551,0.0562676,0.0657317,0.0943378,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.446667,0.253595,0.256219,0.258572,0.260709,0.262563,0.0256595,0.0353706,0.0449904,0.0541202,0.0636044,0.0930684,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.453333,0.251654,0.254325,0.256658,0.258862,0.260782,0.023412,0.033441,0.0429527,0.0521189,0.0613934,0.0918307,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.46,0.2498,0.25245,0.254849,0.257056,0.259105,0.0214603,0.0313701,0.0409096,0.0500896,0.0595936,0.0906236,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.466667,0.247969,0.250625,0.253081,0.255343,0.257455,0.0194759,0.0293752,0.0390172,0.0483764,0.0580286,0.0894462,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.473333,0.246193,0.248796,0.251366,0.253687,0.255848,0.0177691,0.027525,0.0371495,0.0466803,0.0563211,0.0882974,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.48,0.244375,0.247085,0.249756,0.252105,0.254336,0.0160329,0.0255171,0.0353109,0.0450799,0.0545915,0.0871762,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.486667,0.242598,0.245396,0.24817,0.25061,0.25294,0.0144975,0.0238808,0.033737,0.0435581,0.0533302,0.0860817,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.493333,0.240867,0.243796,0.246672,0.249191,0.251544,0.0124525,0.0220269,0.0319406,0.0420981,0.0519185,0.0850131,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.5,0.239218,0.242275,0.245241,0.247802,0.250241,0.0104473,0.0202394,0.030346,0.0406129,0.0504429,0.0839694,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.506667,0.237593,0.240733,0.243855,0.246482,0.248994,0.00866676,0.0185055,0.0288855,0.0392126,0.0494991,0.0829499,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.513333,0.236035,0.239276,0.242481,0.245214,0.247939,0.00675323,0.0168865,0.0274671,0.0380341,0.0487324,0.0819538,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.52,0.234422,0.23792,0.241163,0.244038,0.246898,0.00456971,0.0152,0.0262106,0.0370233,0.0478645,0.0809804,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.526667,0.232853,0.236592,0.239891,0.242943,0.2459,0.00275728,0.0135677,0.02489,0.0359878,0.0472645,0.0800288,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.533333,0.231404,0.235279,0.238729,0.241929,0.245,0.000682194,0.0119392,0.0236426,0.0351246,0.046712,0.0790984,profiles/NGC_5139_oCen.txt
NGC5139,NGC_5139_oCen,0.54,0.230042,0.234054,0.237652,0.240922,0.244038,-0.00104545,0.0105726,0.0224807,0.03436,0.0463795,0.0781886,profiles/NGC_5139_oCen.txt
