cluster_id,hacks_bin,hacks_n_stars,radius_arcsec,hst_sigma_pm_masyr,hst_sigma_pm_err_masyr,gaia_sigma_pm_masyr,gaia_sigma_pm_err_masyr,sigma_diff_masyr,delta_frac,z_raw,z_corrected,hst_sigma_radial_masyr,hst_sigma_radial_err_masyr,hst_sigma_tangential_masyr,hst_sigma_tangential_err_masyr,hst_beta_pm,median_gaia_density_arcmin2,n_apogee_rows
NGC6254,10,116,58.2972,0.23,0.011,0.219217219164042,0.0146371548163017,-0.0107827808359583,-0.0468816558085144,-0.588909798976874,-0.48360758115909,0.248,0.017,0.21,0.014,0.282973465140479,87.405,0
NGC6254,11,116,63.3585,0.254,0.012,0.218466292520137,0.0139133522850705,-0.0355337074798626,-0.139896486141191,-1.93397691586666,-1.61540835452655,0.241,0.016,0.256,0.017,-0.128355228043594,87.405,0
NGC6254,12,116,68.4685,0.238,0.011,0.217737526199861,0.0132145789744722,-0.0202624738001395,-0.0851364445384011,-1.17847891230208,-0.979908920873548,0.242,0.017,0.235,0.016,0.0570145481865993,87.405,0
NGC6254,13,116,73.2866,0.229,0.011,0.217040716291211,0.0125800163329753,-0.011959283708789,-0.0522239463265895,-0.715654294364451,-0.598833413907492,0.217,0.014,0.244,0.017,-0.264329248869163,87.405,0
NGC6254,14,116,79.474,0.241,0.012,0.216014348789945,0.0117495104578476,-0.0249856512100547,-0.103674901286534,-1.48773936444307,-1.27113403123659,0.215,0.015,0.264,0.018,-0.507755543537047,87.405,0
NGC6254,15,116,85.7212,0.223,0.011,0.214962549874625,0.0109641649415741,-0.0080374501253754,-0.0360423772438363,-0.51750912798958,-0.441079970299573,0.215,0.015,0.233,0.016,-0.174451054624121,87.405,0
NGC6254,16,116,96.1468,0.22,0.011,0.212977832445324,0.0097327755209537,-0.0070221675546764,-0.0319189434303475,-0.478100300935515,-0.414285406550432,0.219,0.016,0.221,0.016,-0.018348241279373,87.405,0
NGC6304,1,68,6.636,0.172,0.012,0.174101295121355,0.0264200839376079,0.0021012951213552,0.0122168321009025,0.0724145161507165,0.0721472504045224,0.156,0.016,0.188,0.018,-0.452333990795529,191.7,0
NGC6304,2,117,13.9265,0.175,0.009,0.171153343346406,0.0235732538184357,-0.0038466566535937,-0.021980895163393,-0.152446191826414,-0.151703429534285,0.183,0.014,0.166,0.013,0.177162650422527,191.7,0
NGC6304,3,117,21.6076,0.19,0.01,0.167786797513506,0.0210595069648321,-0.0222132024864943,-0.116911592034181,-0.952818693706821,-0.947387035220784,0.194,0.014,0.189,0.014,0.0508821341268998,191.7,0
NGC6304,4,117,27.7986,0.188,0.01,0.165186643437955,0.0192946025305298,-0.0228133565620449,-0.121347641287473,-1.049756652442,-1.04287879753953,0.184,0.014,0.194,0.014,-0.111649338374291,191.7,0
NGC6304,5,117,35.5467,0.183,0.01,0.161701050270629,0.0174114426061368,-0.0212989497293706,-0.116387703439183,-1.06076789693415,-1.05263995189429,0.186,0.014,0.184,0.014,0.021389756041161,191.7,0
NGC6304,6,117,44.0681,0.18,0.009,0.157855743586745,0.0158187956229375,-0.0221442564132552,-0.123023646740307,-1.216727863412,-1.20540868948006,0.184,0.014,0.175,0.013,0.0954336011342155,191.7,0
NGC6304,7,117,55.2849,0.173,0.009,0.152356229235356,0.0140857081902104,-0.0206437707646444,-0.119328154708927,-1.23500936414956,-1.22142402800533,0.155,0.012,0.188,0.014,-0.471134235171696,191.7,0
NGC6304,8,117,73.9388,0.159,0.008,0.144636815879546,0.0123117653479223,-0.0143631841204545,-0.0903344913236131,-0.978243410326652,-0.964364051706779,0.169,0.013,0.149,0.011,0.222681278666714,191.7,0
NGC6341,3,146,12.0869,0.207,0.009,0.248560588023169,0.0459886916167835,0.0415605880231694,0.200775787551543,0.886889462944301,0.68741853882694,0.22,0.013,0.193,0.012,0.230392561983471,192.0,0
NGC6341,4,146,15.5162,0.205,0.009,0.245510386093456,0.0444012533886259,0.0405103860934556,0.197611639480271,0.894185937407132,0.693444682428142,0.191,0.011,0.22,0.013,-0.326718017598202,192.0,0
NGC6341,5,146,18.9511,0.211,0.009,0.242619231571455,0.0428853442730281,0.0316192315714549,0.149854178063767,0.721578229135201,0.559902751774248,0.214,0.013,0.209,0.013,0.046183072757446,192.0,0
NGC6341,6,146,22.3177,0.198,0.008,0.239196549429029,0.0410683424593483,0.0411965494290288,0.208063380954691,0.98461465127592,0.76311253568827,0.183,0.011,0.21,0.013,-0.316850309056705,192.0,0
NGC6341,7,146,25.4277,0.191,0.008,0.236465843639595,0.0396186906466588,0.0454658436395947,0.238041066175888,1.12488205465591,0.872298240490475,0.193,0.012,0.189,0.011,0.0410212354694086,192.0,0
NGC6341,8,146,28.7857,0.196,0.008,0.233318454360158,0.0380050028066509,0.0373184543601582,0.190400277347746,0.960877958025278,0.745623448442448,0.199,0.012,0.194,0.012,0.0496199590919422,192.0,0
NGC6341,9,146,32.3124,0.187,0.008,0.229904901312357,0.0362960167332903,0.0429049013123573,0.229437974932392,1.15437536725308,0.896500503719864,0.201,0.012,0.178,0.011,0.215761986089453,192.0,0
NGC6341,10,146,35.4525,0.199,0.008,0.227165645294388,0.0349246156387343,0.0281656452943878,0.141535906001949,0.786109540754552,0.610949523966974,0.188,0.011,0.209,0.013,-0.235881620642825,192.0,0
NGC6341,11,146,39.3745,0.185,0.008,0.22341721858503,0.0329963038941713,0.0384172185850302,0.207660641000163,1.13150690781511,0.880425681448862,0.191,0.011,0.182,0.011,0.0920205038239083,192.0,0
NGC6341,12,146,42.8266,0.193,0.008,0.220325896541695,0.0314001753830049,0.0273258965416951,0.141584956174586,0.84330711551468,0.656923568818686,0.198,0.012,0.187,0.011,0.108024691358025,192.0,0
NGC6341,13,146,46.9086,0.185,0.008,0.216699209966549,0.0295820524988767,0.0316992099665491,0.171347080900266,1.0344107374786,0.80700716584988,0.175,0.011,0.194,0.011,-0.228930612244898,192.0,0
NGC6341,14,146,50.5722,0.176,0.007,0.213430024124412,0.0279926243330081,0.0374300241244122,0.212670591615979,1.29719507103581,1.01005121726818,0.197,0.012,0.154,0.01,0.388904635522688,192.0,0
NGC6341,15,146,55.0659,0.169,0.007,0.209581322438928,0.0260817936263704,0.0405813224389276,0.240126168277678,1.50274402951626,1.17214660367346,0.166,0.01,0.173,0.01,-0.0861155465234429,192.0,0
NGC6341,16,146,59.5574,0.18,0.008,0.205579205015763,0.0239769687792611,0.0255792050157627,0.142106694532015,1.01198083362813,0.794871208576231,0.179,0.011,0.184,0.011,-0.0566461720920071,192.0,0
NGC6341,17,145,63.6719,0.172,0.007,0.202102121635003,0.0221906754120048,0.0301021216350029,0.175012335087226,1.29368196106144,1.01405111169944,0.176,0.011,0.169,0.01,0.0779635847107436,192.0,0
NGC6341,18,145,68.704,0.16,0.007,0.197736442903272,0.0201986636003057,0.0377364429032721,0.235852768145451,1.76526336152187,1.38863076008453,0.15,0.009,0.168,0.01,-0.2544,192.0,0
NGC6341,19,145,74.5646,0.173,0.007,0.192827851102702,0.0180055996932692,0.0198278511027025,0.114611856084985,1.02636985614602,0.81156739515754,0.179,0.011,0.168,0.01,0.11912861646016,192.0,0
NGC6341,20,145,80.2031,0.154,0.007,0.188205881620531,0.0159938546742816,0.0342058816205306,0.22211611441903,1.95925468457434,1.55915528973325,0.147,0.009,0.161,0.01,-0.199546485260771,192.0,0
NGC6341,21,145,88.9831,0.149,0.006,0.181154632952448,0.0132176290882612,0.032154632952448,0.215802905721128,2.21516150177429,1.76670430055255,0.143,0.009,0.155,0.01,-0.174874076971979,192.0,0
NGC6341,22,145,100.7625,0.158,0.007,0.172238120613962,0.010180093653661,0.0142381206139625,0.0901146874301421,1.1524619308387,0.951023102498812,0.169,0.011,0.146,0.009,0.253667588669865,192.0,0
NGC6352,1,57,11.6906,0.12,0.009,0.124630367945365,0.0120806115223351,0.0046303679453646,0.0385863995447055,0.307368143248962,0.307368143248962,0.115,0.011,0.128,0.013,-0.238865784499055,95.96,0
NGC6352,2,148,23.134,0.132,0.006,0.122562165937102,0.0104632000721046,-0.009437834062898,-0.0714987429007427,-0.782479280941522,-0.782479280941522,0.126,0.008,0.139,0.009,-0.216994205089443,95.96,0
NGC6352,3,148,36.7093,0.127,0.006,0.119832787683881,0.0085583262408449,-0.0071672123161191,-0.0564347426466078,-0.685724377078882,-0.685724377078882,0.127,0.008,0.128,0.008,-0.0158100316200631,95.96,0
NGC6352,4,147,51.0471,0.116,0.005,0.116886230027237,0.0070343224331967,0.000886230027237,0.0076399140279058,0.102688472433713,0.102688472433713,0.121,0.008,0.111,0.007,0.158459121644696,95.96,0
NGC6352,5,147,63.721,0.12,0.005,0.114407652404738,0.0064763104953227,-0.0055923475952622,-0.0466028966271857,-0.683506858954639,-0.683506858954639,0.122,0.007,0.119,0.007,0.0485756517065306,95.96,0
NGC6352,6,147,76.8893,0.128,0.006,0.112124230413633,0.0065720196023554,-0.0158757695863667,-0.12402944989349,-1.78400333751082,-1.78400333751082,0.127,0.008,0.127,0.008,0.0,95.96,0
NGC6362,1,110,16.6287,0.099,0.005,0.105808687069674,0.0115354229241591,0.0068086870696741,0.0687746168653957,0.541556991974793,0.541556991974793,0.1,0.007,0.101,0.007,-0.0201,136.4,0
NGC6362,2,110,31.3639,0.093,0.005,0.104103754691362,0.0096419220222092,0.0111037546913615,0.11939521173507,1.02232790767981,1.02232790767981,0.095,0.007,0.092,0.007,0.0621606648199446,136.4,0
NGC6362,3,110,41.0135,0.099,0.005,0.102958249773891,0.0084702494808343,0.0039582497738913,0.0399823209483979,0.4024284238839,0.4024284238839,0.096,0.007,0.102,0.007,-0.12890625,136.4,0
NGC6362,4,110,49.849,0.094,0.005,0.101779883778321,0.0075996904013569,0.007779883778321,0.0827647210459689,0.855214815290694,0.855214815290694,0.095,0.007,0.091,0.007,0.0824376731301939,136.4,0
NGC6362,5,109,56.8535,0.097,0.005,0.100790449198618,0.0069240367331802,0.003790449198618,0.0390767958620417,0.443814001574064,0.443814001574064,0.102,0.008,0.092,0.007,0.186466743560169,136.4,0
NGC6362,6,109,63.9951,0.093,0.005,0.0996077063103038,0.0062827991760725,0.0066077063103038,0.0710506054871378,0.82292430211299,0.82292430211299,0.093,0.007,0.094,0.007,-0.0216209966470111,136.4,0
NGC6362,7,109,72.2938,0.088,0.005,0.0981054929211982,0.0055946774840704,0.0101054929211982,0.114835146831798,1.34679563354647,1.34679563354647,0.087,0.006,0.09,0.007,-0.070154577883472,136.4,0
NGC6362,8,109,78.9673,0.095,0.005,0.0969518454271477,0.0051269374858804,0.0019518454271477,0.0205457413383973,0.272551248278196,0.272551248278196,0.094,0.007,0.094,0.007,0.0,136.4,0
NGC6362,9,109,87.6694,0.092,0.005,0.0953147867247026,0.0046382913768708,0.0033147867247026,0.0360302904858979,0.486032072035223,0.486032072035223,0.098,0.007,0.088,0.007,0.193669304456477,136.4,0
NGC6362,10,109,97.4544,0.098,0.005,0.093461345395501,0.0043057557022677,-0.004538654604499,-0.0463128020867246,-0.687836558275415,-0.687836558275415,0.097,0.007,0.1,0.008,-0.0628122010840686,136.4,0
NGC6366,1,95,35.8006,0.141,0.008,0.15056086308694,0.0078883963851126,0.00956086308694,0.0678075396236884,0.850983848003531,0.850983848003531,0.147,0.012,0.136,0.012,0.144060345226526,42.32,0
NGC6366,2,95,61.1099,0.147,0.009,0.147161869269685,0.0070590217074662,0.0001618692696849,0.0011011514944556,0.0141517806786769,0.0141517806786769,0.154,0.013,0.143,0.012,0.137755102040817,42.32,0
NGC6366,3,95,83.4589,0.155,0.009,0.144353979014746,0.0067743649180987,-0.0106460209852543,-0.0686840063564794,-0.945083459433331,-0.945083459433331,0.148,0.013,0.156,0.013,-0.111029948867787,42.32,0
NGC6388,1,48,6.4747,0.323,0.024,0.279951636549756,0.0688231384333634,-0.0430483634502439,-0.133276667028619,-0.590611759871919,-0.590611759871919,0.335,0.036,0.314,0.033,0.121443528625529,99.53,0
NGC6388,2,398,17.5433,0.306,0.008,0.272764285231594,0.0619867002751544,-0.0332357147684061,-0.108613446955576,-0.531764560937852,-0.531764560937852,0.317,0.011,0.296,0.011,0.128103573525461,99.53,0
NGC6388,3,398,23.1823,0.286,0.008,0.268683011289532,0.0584168874820069,-0.0173169887104675,-0.0605489115750612,-0.293696798060091,-0.293696798060091,0.283,0.011,0.29,0.011,-0.0500817840152832,99.53,0
NGC6388,4,398,26.5779,0.29,0.008,0.266254127895706,0.0562564338778325,-0.0237458721042944,-0.0818823176010152,-0.417896246050672,-0.417896246050672,0.3,0.011,0.281,0.011,0.122655555555555,99.53,0
NGC6388,5,398,29.4788,0.282,0.008,0.26432104050212,0.0545262185281945,-0.0176789594978798,-0.0626913457371624,-0.320794228911622,-0.320794228911622,0.279,0.011,0.284,0.011,-0.0361634614149351,99.53,0
NGC6388,6,398,31.838,0.286,0.008,0.262699526823142,0.0531319421378592,-0.0233004731768576,-0.0814701859330686,-0.433651748978507,-0.433651748978507,0.285,0.011,0.289,0.011,-0.0282671591258847,99.53,0
NGC6388,7,398,34.031,0.271,0.007,0.261249452628092,0.051897972474523,-0.0097505473719077,-0.0359798796011355,-0.186193121280484,-0.186193121280484,0.286,0.011,0.256,0.01,0.198787226759255,99.53,0
NGC6388,8,398,36.275,0.269,0.007,0.259811445018604,0.0506849733626796,-0.0091885549813964,-0.0341581969568642,-0.179582979944939,-0.179582979944939,0.269,0.01,0.267,0.01,0.0148146100800155,99.53,0
NGC6388,9,398,38.2487,0.269,0.007,0.258324649238109,0.0494942650914076,-0.0106753507618908,-0.0396853188174379,-0.213563306115083,-0.213563306115083,0.27,0.01,0.27,0.01,0.0,99.53,0
NGC6388,10,398,40.3111,0.263,0.007,0.256850860106551,0.0483139732637875,-0.0061491398934493,-0.0233807600511382,-0.125959370796969,-0.125959370796969,0.275,0.011,0.249,0.01,0.180152066115703,99.53,0
NGC6388,11,398,42.5154,0.25,0.007,0.255334350560128,0.0471233324367185,0.0053343505601283,0.0213374022405135,0.111971135451384,0.111971135451384,0.246,0.009,0.253,0.01,-0.0577202723246744,99.53,0
NGC6388,12,398,44.4983,0.25,0.007,0.253971175215244,0.0461208369695875,0.0039711752152436,0.0158847008609746,0.0851287921235037,0.0851287921235037,0.254,0.01,0.244,0.009,0.0771901543803089,99.53,0
NGC6388,13,398,46.4154,0.262,0.007,0.252709803264206,0.0451932089369749,-0.0092901967357941,-0.0354587661671531,-0.203143834448687,-0.203143834448687,0.264,0.01,0.261,0.01,0.0225981404958678,99.53,0
NGC6388,14,398,48.5159,0.257,0.007,0.251357207014302,0.0441716170471486,-0.0056427929856977,-0.021956392940458,-0.126172531169738,-0.126172531169738,0.255,0.01,0.259,0.01,-0.0316186082276049,99.53,0
NGC6388,15,398,50.555,0.244,0.007,0.250014290084519,0.0430805407336868,0.0060142900845185,0.0246487298545842,0.137798509447134,0.137798509447134,0.24,0.009,0.249,0.01,-0.07640625,99.53,0
NGC6388,16,398,52.5372,0.245,0.007,0.248759790313424,0.0420613004849956,0.003759790313424,0.0153460829119349,0.0881755975295948,0.0881755975295948,0.256,0.01,0.232,0.009,0.1787109375,99.53,0
NGC6388,17,398,54.602,0.248,0.007,0.247421330609578,0.0410397198863657,-0.0005786693904224,-0.0023333443162196,-0.013899488783427,-0.013899488783427,0.258,0.01,0.236,0.009,0.163271438014542,99.53,0
NGC6388,18,398,56.7912,0.247,0.007,0.245851694220378,0.0399980215743511,-0.0011483057796221,-0.0046490112535307,-0.0282792616102339,-0.0282792616102339,0.252,0.01,0.241,0.009,0.0853961955152434,99.53,0
NGC6388,19,398,58.99,0.232,0.006,0.244334936281099,0.0389914163529422,0.0123349362810988,0.0531678287978397,0.312669838439739,0.312669838439739,0.246,0.009,0.218,0.009,0.21468702491903,99.53,0
NGC6388,20,398,61.1792,0.234,0.006,0.242899655621382,0.0379308668470592,0.0088996556213818,0.0380327163306916,0.231746883254325,0.231746883254325,0.243,0.009,0.224,0.009,0.150265034124202,99.53,0
NGC6388,21,398,63.3192,0.233,0.006,0.24156165067284,0.036852057518773,0.0085616506728404,0.0367452818576841,0.229305550868394,0.229305550868394,0.244,0.009,0.222,0.009,0.172198333781242,99.53,0
NGC6388,22,398,65.7812,0.235,0.006,0.240077158008506,0.0356551377795731,0.0050771580085058,0.0216049276957695,0.140421918081236,0.140421918081236,0.238,0.009,0.231,0.009,0.0579584775086504,99.53,0
NGC6388,23,398,68.2607,0.233,0.006,0.23838263886403,0.0344522666705119,0.0053826388640303,0.0231014543520614,0.153917978582346,0.153917978582346,0.236,0.009,0.23,0.009,0.0502010916403332,99.53,0
NGC6388,24,398,70.8728,0.223,0.006,0.236637358721546,0.0332272474607091,0.0136373587215457,0.06115407498451,0.403894854107569,0.403894854107569,0.234,0.009,0.212,0.008,0.179194974066769,99.53,0
NGC6388,25,398,73.9146,0.221,0.006,0.234460380319308,0.0319420011924536,0.0134603803193078,0.060906698277411,0.414157423983753,0.414157423983753,0.22,0.009,0.221,0.008,-0.009111570247934,99.53,0
NGC6388,26,397,77.0838,0.222,0.006,0.232151030915379,0.0307094390531777,0.0101510309153793,0.0457253644836907,0.324416815589305,0.324416815589305,0.229,0.009,0.214,0.008,0.126713830781259,99.53,0
NGC6388,27,397,80.4771,0.222,0.006,0.229894116278238,0.0293348369004429,0.0078941162782376,0.0355590823344038,0.263645560398479,0.263645560398479,0.229,0.009,0.215,0.008,0.11853320874888,99.53,0
NGC6388,28,397,84.7225,0.216,0.006,0.227209541992711,0.0276239394843635,0.011209541992711,0.0518960277440322,0.396544732605856,0.396544732605856,0.22,0.008,0.213,0.008,0.0626239669421488,99.53,0
NGC6388,29,397,89.9764,0.202,0.005,0.223820771208342,0.0254987633645724,0.0218207712083415,0.108023619843275,0.839765601967648,0.839765601967648,0.206,0.008,0.197,0.008,0.085469884060703,99.53,0
NGC6388,30,397,97.3214,0.213,0.006,0.219120240140004,0.0231213997588366,0.0061202401400042,0.0287335217840577,0.256214032355824,0.256214032355824,0.214,0.008,0.213,0.008,0.0093239584243164,99.53,0
NGC6388,31,397,108.8635,0.205,0.006,0.212229935647408,0.0198854797539762,0.0072299356474078,0.0352679787678431,0.348079223173117,0.348079223173117,0.218,0.008,0.192,0.008,0.224307718205538,99.53,0
NGC6397,2,96,20.3448,0.437,0.023,0.461015198344203,0.0208189912084516,0.0240151983442032,0.0549546872865063,0.774107923522608,0.414591534074398,0.42,0.031,0.458,0.034,-0.189138321995465,45.26,0
NGC6397,3,96,37.0409,0.445,0.024,0.450715939661971,0.0187321369438053,0.005715939661971,0.0128448082291485,0.187746930409637,0.10639132369399,0.438,0.032,0.451,0.034,-0.0602416546777591,45.26,0
NGC6397,4,96,50.6277,0.446,0.024,0.442312008003485,0.0170259894909464,-0.0036879919965152,-0.0082690403509309,-0.125331440926978,-0.0736841594867755,0.443,0.033,0.455,0.035,-0.0549098339354597,45.26,0
NGC6397,5,96,63.6012,0.382,0.02,0.434289033664548,0.0153840005867023,0.0522890336645476,0.136882287079968,2.0723079077032,1.17023312858901,0.371,0.028,0.398,0.03,-0.150848947624618,45.26,0
NGC6397,6,96,80.9735,0.461,0.024,0.423604108086538,0.0132487771049053,-0.0373958919134617,-0.0811190713957953,-1.36411413030965,-0.883783574572126,0.458,0.035,0.459,0.034,-0.0043715794893308,45.26,0
NGC6397,7,95,98.8607,0.354,0.02,0.412900822867199,0.0111570766038026,0.0589008228671988,0.166386505274573,2.57191580790981,1.63653598527173,0.353,0.028,0.358,0.028,-0.0285292394610344,45.26,0
NGC6441,1,49,7.0728,0.262,0.02,0.322205884978398,0.0764703943645793,0.0602058849783979,0.229793454116023,0.761689771193094,0.711623021211772,0.251,0.028,0.283,0.03,-0.271233789939842,188.0,0
NGC6441,2,110,16.1137,0.257,0.013,0.310932045671326,0.0691710987762519,0.0539320456713263,0.209852317787262,0.766274958292726,0.714457039037505,0.261,0.019,0.258,0.018,0.022856387898005,188.0,0
NGC6441,3,230,23.7627,0.257,0.009,0.301749888328393,0.0627377234710313,0.0447498883283928,0.174124079098805,0.706057147292941,0.657690919711469,0.266,0.013,0.25,0.012,0.116682684153994,188.0,0
NGC6441,4,230,28.6485,0.244,0.009,0.295825689716439,0.0586088261786389,0.0518256897164386,0.212400367690322,0.874019247443634,0.814305296307988,0.244,0.012,0.243,0.012,0.0081799247514109,188.0,0
NGC6441,5,230,32.2578,0.253,0.009,0.291307461030302,0.0558729463287111,0.0383074610303021,0.151412889447835,0.676892027263336,0.630742009696356,0.257,0.013,0.249,0.013,0.0612878317612681,188.0,0
NGC6441,6,230,35.1725,0.24,0.008,0.287752217695426,0.0535914439721476,0.0477522176954258,0.198967573730941,0.881276825245379,0.820998295716866,0.25,0.013,0.232,0.012,0.138816,188.0,0
NGC6441,7,230,37.9196,0.241,0.009,0.28418110145278,0.0515069872830047,0.0431811014527804,0.179174694824815,0.825841806593508,0.769762078785007,0.246,0.012,0.235,0.012,0.0874314230947189,188.0,0
NGC6441,8,230,40.4239,0.24,0.009,0.280915915824932,0.0495196278433302,0.0409159158249322,0.170482982603884,0.812939246101618,0.757855997795788,0.255,0.013,0.224,0.011,0.228358323721645,188.0,0
NGC6441,9,230,42.9726,0.239,0.008,0.277694109334519,0.047254525722971,0.0386941093345191,0.161900039056565,0.807356383031123,0.752442168132785,0.253,0.013,0.224,0.011,0.216110234498274,188.0,0
NGC6441,10,230,45.4326,0.223,0.008,0.274652356278289,0.0452462637593017,0.0516523562782895,0.231624916046141,1.12414657425355,1.047858783054,0.228,0.011,0.22,0.011,0.0689442905509389,188.0,0
NGC6441,11,230,47.8404,0.226,0.008,0.27168079691717,0.0433966772531879,0.0456807969171703,0.202127419987479,1.03519080828726,0.965106364663225,0.243,0.012,0.208,0.011,0.267320361056072,188.0,0
NGC6441,12,230,50.0007,0.231,0.008,0.26897864407601,0.0418241959405716,0.0379786440760096,0.16440971461476,0.891885311669832,0.831639563041154,0.235,0.012,0.226,0.011,0.0751290176550474,188.0,0
NGC6441,13,230,52.5532,0.221,0.008,0.265771243349885,0.0400954274896648,0.044771243349885,0.202584811537941,1.09503335649746,1.02127183598952,0.22,0.011,0.222,0.011,-0.0182644628099173,188.0,0
NGC6441,14,230,54.976,0.215,0.007,0.262786554598323,0.0384781121976079,0.0477865545983232,0.222263044643364,1.22186080482439,1.13907440022051,0.225,0.011,0.203,0.01,0.185995061728395,188.0,0
NGC6441,15,230,57.2573,0.218,0.008,0.260020912379496,0.0369371643918558,0.0420209123794958,0.192756478805027,1.11185341136798,1.03741687435329,0.233,0.011,0.201,0.01,0.255816095341598,188.0,0
NGC6441,16,230,59.8057,0.209,0.007,0.25689322165771,0.0351647745217852,0.0478932216577105,0.229154170611055,1.33575757439046,1.24576651764862,0.219,0.011,0.198,0.01,0.182585851003941,188.0,0
NGC6441,17,230,62.2194,0.202,0.007,0.253966494233329,0.0336120244056556,0.051966494233329,0.257259872442223,1.51359336965613,1.41195140525064,0.218,0.011,0.186,0.009,0.272030973823752,188.0,0
NGC6441,18,230,64.8892,0.205,0.007,0.250766854556253,0.0320636076328472,0.045766854556253,0.223252949054893,1.39453078465613,1.3012300574717,0.213,0.011,0.195,0.01,0.161872644316604,188.0,0
NGC6441,19,230,67.6171,0.217,0.008,0.247589296239439,0.0302257724893977,0.0305892962394393,0.14096449879926,0.978339264236611,0.914121505243218,0.241,0.012,0.189,0.01,0.384979597458721,188.0,0
NGC6441,20,230,70.5494,0.214,0.007,0.244294213809062,0.0284117925727901,0.0302942138090616,0.141561746771316,1.03529585908396,0.966798530932224,0.223,0.011,0.204,0.011,0.163144241790505,188.0,0
NGC6441,21,230,73.8092,0.195,0.007,0.240727253084806,0.0266765302145421,0.0457272530848059,0.234498733768235,1.6580068264065,1.54906581774533,0.21,0.011,0.18,0.009,0.26530612244898,188.0,0
NGC6441,22,230,77.5874,0.216,0.008,0.236655669524322,0.0248213484686411,0.0206556695243224,0.0956280996496409,0.792050914885928,0.741504974140007,0.221,0.011,0.21,0.011,0.0970700845601034,188.0,0
NGC6441,23,230,81.8115,0.203,0.007,0.232039420750184,0.0228235909499067,0.0290394207501842,0.14305133374475,1.21641679734779,1.13815870434887,0.218,0.011,0.188,0.01,0.256291557949668,188.0,0
NGC6441,24,230,86.4369,0.211,0.008,0.227063612519863,0.0209323593593304,0.0160636125198635,0.0761308650230496,0.716837267368527,0.672622509122717,0.22,0.011,0.203,0.01,0.148574380165289,188.0,0
NGC6441,25,230,91.4754,0.189,0.007,0.221440780954969,0.0189709864823978,0.0324407809549693,0.171644343677086,1.60429279526168,1.50455483900906,0.203,0.01,0.174,0.009,0.26530612244898,188.0,0
NGC6441,26,230,99.1702,0.202,0.007,0.213394139693081,0.0167398638351533,0.0113941396930807,0.056406632143964,0.627966431015988,0.590098500915725,0.216,0.011,0.188,0.01,0.242455418381344,188.0,0
NGC6441,27,230,110.1411,0.209,0.007,0.202381250901654,0.0151297978312681,-0.0066187490983461,-0.0316686559729482,-0.397029905002903,-0.373794483965463,0.226,0.011,0.193,0.01,0.270714229775237,188.0,0
NGC6496,1,89,21.9419,0.084,0.006,0.0547082858209496,0.0108659730784119,-0.0292917141790504,-0.348710883083933,-2.35986214143533,-1.03050355824634,0.069,0.007,0.091,0.009,-0.739340474690191,108.6,0
NGC6496,2,88,36.4689,0.072,0.005,0.0526281258898618,0.0101527975938415,-0.0193718741101382,-0.269053807085252,-1.71171780101808,-0.730482041509415,0.073,0.007,0.071,0.007,0.0540439106774254,108.6,0
NGC6496,3,88,63.641,0.065,0.005,0.0488305558860472,0.0096102185492907,-0.0161694441139528,-0.248760678676197,-1.49259466255161,-0.641031842044213,0.067,0.007,0.065,0.007,0.0588104254845178,108.6,0
NGC6535,1,39,9.0889,0.119,0.011,0.0727735929053621,0.0101079297853947,-0.0462264070946379,-0.388457202475949,-3.0943682402528,-1.46209783963251,0.139,0.018,0.098,0.014,0.502924279281611,50.785,0
NGC6535,2,39,26.3094,0.087,0.009,0.0689356893809204,0.0084918414640489,-0.0180643106190796,-0.207635754242295,-1.45988171520091,-0.645632706925675,0.091,0.013,0.088,0.013,0.0648472406714167,50.785,0
NGC6535,3,39,46.4472,0.069,0.007,0.0622621080187534,0.0080848721792843,-0.0067378919812466,-0.0976506084238645,-0.63005313498208,-0.252661240805405,0.063,0.01,0.078,0.011,-0.532879818594104,50.785,0
NGC6535,4,39,71.1339,0.066,0.007,0.047899099527311,0.0093452235425487,-0.018100900472689,-0.274256067768016,-1.55024150891017,-0.624409735947762,0.062,0.01,0.071,0.01,-0.311394380853278,50.785,0
NGC6541,2,182,7.443,0.252,0.009,0.227210228155262,0.0366139013938642,-0.0247897718447381,-0.0983721104949924,-0.657487070951066,-0.657487070951066,0.251,0.013,0.253,0.013,-0.015999746035777,72.34,0
NGC6541,3,182,10.7535,0.24,0.009,0.225871424059392,0.0351938772239789,-0.0141285759406076,-0.0588690664191982,-0.388933862690454,-0.388933862690454,0.238,0.013,0.244,0.013,-0.0510557164042089,72.34,0
NGC6541,4,182,13.6316,0.236,0.009,0.225008525266426,0.0342786296937704,-0.0109914747335741,-0.0465740454812464,-0.310139382968354,-0.310139382968354,0.232,0.013,0.238,0.013,-0.0523929845422115,72.34,0
NGC6541,5,182,16.7555,0.234,0.009,0.223713484822713,0.03327749673615,-0.0102865151772873,-0.0439594665696039,-0.298392875753056,-0.298392875753056,0.239,0.013,0.222,0.012,0.137199978991964,72.34,0
NGC6541,6,182,19.8458,0.218,0.008,0.222489489418269,0.032395401821556,0.0044894894182688,0.0205939881571966,0.134542421748076,0.134542421748076,0.231,0.012,0.202,0.011,0.235321676880118,72.34,0
